word,count
insane,926
invited,924
checked,923
suck,923
bullet,922
scott,922
division,921
birds,920
focus,920
barely,920
base,919
sergeant,917
discuss,916
hardly,916
angel,915
block,915
due,915
monster,914
fantastic,913
castle,913
aware,913
ought,913
safety,912
beg,910
serve,909
sheriff,909
chỉ,908
bones,906
strike,906
although,905
chris,905
bodies,904
tiny,903
soldiers,903
họ,901
còn,900
proof,900
remain,900
market,896
perfectly,896
failed,895
noticed,894
brown,892
cousin,890
remind,890
older,889
dumb,888
restaurant,885
russian,885
damage,885
view,884
sending,884
village,884
cup,884
dressed,884
heat,883
aah,883
nor,883
shower,883
began,882
nuts,882
exist,882
et,881
bro,881
practice,881
signal,880
stage,880
bell,879
destroyed,879
stone,879
roof,879
suggest,878
chair,877
several,877
ls,876
trial,876
madam,873
shirt,872
cars,870
aye,870
criminal,870
los,870
giant,868
rome,868
believed,867
nope,867
meaning,866
followed,866
fan,865
weight,864
penny,864
source,864
prefer,863
process,863
dry,863
flowers,863
bite,863
johnny,862
expecting,862
freak,861
pool,860
tie,859
recognize,858
blind,858
doin,858
selling,857
saving,856
soldier,856
harder,856
issue,855
color,854
kinda,852
comfortable,851
pray,851
genius,850
sees,850
screw,849
prepared,849
among,849
horrible,849
concerned,848
however,847
honestly,847
draw,846
england,846
sugar,845
ours,845
purpose,845
cream,845
falling,844
path,844
ryan,844
oil,844
male,843
ideas,843
headed,842
eric,842
stolen,842
signed,840
martin,839
coach,838
howard,837
location,836
speech,835
thấy,835
cares,834
ai,832
er,832
covered,831
loose,829
liar,829
việc,828
singing,827
từ,827
giờ,826
british,826
threat,825
cards,825
brave,825
cheers,824
leader,823
snow,823
trees,823
winter,822
guest,822
walls,821
slept,820
lonely,820
forced,820
anna,819
lee,819
desert,818
buried,818
pour,818
annie,817
mrs,817
health,815
female,814
ticket,814
hay,814
create,814
silly,813
member,813
arrested,812
event,812
loss,811
ended,810
social,810
milk,809
millions,809
theory,808
santa,807
secrets,805
page,804
gods,804
likely,804
threw,803
assume,803
loud,802
ed,802
chose,801
rose,800
friday,800
secretary,799
photo,799
student,798
naked,797
ends,797
goin,797
rough,796
property,796
pieces,795
surface,795
eggs,794
whom,794
lieutenant,794
fancy,793
split,793
staff,793
streets,793
map,793
airport,792
lift,792
se,792
director,791
jason,791
funeral,789
suicide,787
rachel,786
lately,785
complicated,785
nhưng,784
fingers,784
jake,784
das,783
nate,782
original,782
sự,781
weak,781
forest,780
valley,780
eventually,779
prepare,779
coat,778
defense,778
cheese,778
điều,777
carl,776
gate,776
parts,774
settle,774
joy,773
fellow,773
hired,773
unit,773
details,772
dating,772
filled,771
birth,769
wet,769
jealous,769
trên,768
interview,768
grandma,768
beth,767
ugly,767
growing,767
forgotten,766
football,765
lines,765
forces,765
doors,764
fnsimsun,763
grew,763
shake,762
laid,762
hunt,761
thoughts,761
subject,761
weather,760
stayed,760
chết,760
jobs,760
runs,759
recently,759
site,758
journey,758
watched,756
showing,756
personally,756
shots,755
pounds,755
vote,755
sword,754
thomas,754
louis,754
according,754
scientists,754
familiar,753
washington,753
carter,752
german,752
garden,751
sunday,751
fate,751
lên,751
painting,751
crash,749
les,749
understood,749
proper,748
amount,748
hidden,747
pocket,746
downstairs,746
brings,745
introduce,745
add,745
responsibility,744
mày,744
governor,743
opening,743
fncourier,741
al,741
success,740
youi,738
nights,737
kevin,737
secure,736
sexy,736
minister,736
exciting,735
community,734
plant,734
adam,734
piss,734
rat,733
nah,732
protection,732
william,732
andy,731
san,731
usual,730
ancient,730
expected,730
hurts,729
sooner,728
language,728
bay,728
wash,727
noise,726
doc,726
led,725
throat,725
legal,724
horses,724
hill,723
families,723
pussy,723
drinks,722
aw,722
si,721
finds,720
humans,720
finger,718
post,718
sophie,717
condition,717
changes,717
concern,716
rise,716
intelligence,716
returned,716
corsiva,715
buying,715
fnmonotype,715
opened,714
pair,714
plate,714
spread,714
contract,713
cancer,711
basically,711
assistant,710
gang,709
answers,709
caesar,708
nurse,708
babies,708
insurance,708
bang,707
thứ,707
internet,707
discovered,707
africa,706
reality,706
cần,704
manager,704
ordered,704
boring,704
letters,704
booth,703
zero,703
gentleman,702
harm,702
opinion,701
connection,701
monkey,701
cab,700
hơn,700
woods,700
dealing,700
player,699
fae,699
cameras,698
below,698
nhà,698
deliver,697
burned,697
vì,697
warning,696
season,696
higher,696
professional,695
character,695
royal,694
amanda,692
der,691
mystery,689
bone,688
statement,688
jenny,688
terms,687
handsome,687
crowd,687
teddy,686
sue,686
pulling,686
china,686
whore,685
fought,685
arthur,685
raised,684
pete,684
ears,684
firm,683
ruin,683
saturday,681
data,681
crack,680
changing,680
spare,680
disappeared,680
chest,679
emma,679
including,678
slowly,678
confused,678
square,678
based,678
flat,677
france,677
invite,676
reasons,675
attacked,673
tall,673
regret,672
tower,672
dna,672
ye,671
bedroom,670
monsieur,670
gary,670
hook,669
ate,669
shape,669
tour,668
traffic,668
oliver,667
ho,666
movies,666
ugh,666
il,665
points,664
tongue,664
engine,663
planned,663
